================================================================================
ESV CROSS-REFERENCE REPOSITIONING - ALL BOOKS
================================================================================

Processing matthew_27.xml... ✓ 42 verses, 65 crossrefs repositioned
Processing matthew_28.xml... ✓ 15 verses, 24 crossrefs repositioned
Processing matthew_3.xml... ✓ 11 verses, 26 crossrefs repositioned
Processing matthew_4.xml... ✓ 17 verses, 37 crossrefs repositioned
Processing matthew_5.xml... ✓ 40 verses, 47 crossrefs repositioned
Processing matthew_7.xml... ✓ 18 verses, 28 crossrefs repositioned
Processing matthew_8.xml... ✓ 23 verses, 34 crossrefs repositioned
Processing matthew_9.xml... ✓ 24 verses, 36 crossrefs repositioned
Processing micah_1.xml... ✓ 15 verses, 36 crossrefs repositioned
Processing micah_2.xml... ✓ 11 verses, 20 crossrefs repositioned
Processing micah_3.xml... ✓ 10 verses, 21 crossrefs repositioned
Processing micah_4.xml... ✓ 10 verses, 23 crossrefs repositioned
Processing micah_5.xml... ✓ 13 verses, 28 crossrefs repositioned
Processing micah_6.xml... ✓ 12 verses, 24 crossrefs repositioned
Processing micah_7.xml... ✓ 18 verses, 36 crossrefs repositioned
Processing nahum_1.xml... ✓ 15 verses, 32 crossrefs repositioned
Processing nahum_2.xml... ✓ 10 verses, 18 crossrefs repositioned
Processing nahum_3.xml... ✓ 19 verses, 38 crossrefs repositioned
Processing nehemiah_1.xml... ✓ 9 verses, 18 crossrefs repositioned
Processing nehemiah_10.xml... ✓ 10 verses, 14 crossrefs repositioned
Processing nehemiah_11.xml... ✓ 9 verses, 11 crossrefs repositioned
Processing nehemiah_12.xml... ✓ 15 verses, 25 crossrefs repositioned
Processing nehemiah_13.xml... ✓ 20 verses, 31 crossrefs repositioned
Processing nehemiah_2.xml... ✓ 14 verses, 23 crossrefs repositioned
Processing nehemiah_3.xml... ✓ 23 verses, 39 crossrefs repositioned
Processing nehemiah_4.xml... ✓ 10 verses, 11 crossrefs repositioned
Processing nehemiah_5.xml... ✓ 10 verses, 16 crossrefs repositioned
Processing nehemiah_6.xml... ✓ 7 verses, 9 crossrefs repositioned
Processing nehemiah_7.xml... ✓ 21 verses, 23 crossrefs repositioned
Processing nehemiah_8.xml... ✓ 10 verses, 20 crossrefs repositioned
Processing nehemiah_9.xml... ✓ 30 verses, 59 crossrefs repositioned
Processing numbers_1.xml... ✓ 12 verses, 15 crossrefs repositioned
Processing numbers_10.xml... ✓ 27 verses, 42 crossrefs repositioned
Processing numbers_11.xml... ✓ 23 verses, 30 crossrefs repositioned
Processing numbers_12.xml... ✓ 10 verses, 18 crossrefs repositioned
Processing numbers_13.xml... ✓ 18 verses, 22 crossrefs repositioned
Processing numbers_15.xml... ✓ 17 verses, 10 crossrefs repositioned
Processing numbers_16.xml... ✓ 26 verses, 35 crossrefs repositioned
Processing numbers_17.xml... ✓ 4 verses, 7 crossrefs repositioned
Processing numbers_18.xml... ✓ 23 verses, 38 crossrefs repositioned
Processing numbers_19.xml... ✓ 16 verses, 19 crossrefs repositioned
Processing numbers_2.xml... ✓ 9 verses, 9 crossrefs repositioned
Processing numbers_20.xml... ✓ 21 verses, 30 crossrefs repositioned
Processing numbers_21.xml... ✓ 25 verses, 31 crossrefs repositioned
Processing numbers_22.xml... ✓ 20 verses, 18 crossrefs repositioned
Processing numbers_24.xml... ✓ 16 verses, 32 crossrefs repositioned
Processing numbers_25.xml... ✓ 8 verses, 10 crossrefs repositioned
Processing numbers_26.xml... ✓ 35 verses, 38 crossrefs repositioned
Processing numbers_27.xml... ✓ 10 verses, 14 crossrefs repositioned
Processing numbers_28.xml... ✓ 8 verses, 3 crossrefs repositioned
Processing numbers_29.xml... ✓ 4 verses, 2 crossrefs repositioned
Processing numbers_3.xml... ✓ 18 verses, 32 crossrefs repositioned
Processing numbers_30.xml... ✓ 4 verses, 6 crossrefs repositioned
Processing numbers_31.xml... ✓ 20 verses, 26 crossrefs repositioned
Processing numbers_32.xml... ✓ 20 verses, 26 crossrefs repositioned
Processing numbers_33.xml... ✓ 29 verses, 33 crossrefs repositioned
Processing numbers_34.xml... ✓ 9 verses, 12 crossrefs repositioned
Processing numbers_35.xml... ✓ 11 verses, 13 crossrefs repositioned
Processing numbers_36.xml... ✓ 8 verses, 8 crossrefs repositioned
Processing numbers_4.xml... ✓ 16 verses, 20 crossrefs repositioned
Processing numbers_5.xml... ✓ 10 verses, 11 crossrefs repositioned
Processing numbers_6.xml... ✓ 8 verses, 8 crossrefs repositioned
Processing numbers_7.xml... ✓ 19 verses, 19 crossrefs repositioned
Processing numbers_8.xml... ✓ 12 verses, 17 crossrefs repositioned
Processing numbers_9.xml... ✓ 13 verses, 16 crossrefs repositioned
Processing obadiah_1.xml... ✓ 1 verses, 1 crossrefs repositioned
Processing philemon_1.xml... ✓ 1 verses, 2 crossrefs repositioned
Processing philippians_1.xml... ✓ 15 verses, 33 crossrefs repositioned
Processing philippians_2.xml... ✓ 15 verses, 29 crossrefs repositioned
Processing philippians_3.xml... ✓ 16 verses, 37 crossrefs repositioned
Processing philippians_4.xml... ✓ 18 verses, 26 crossrefs repositioned
Processing proverbs_1.xml... ✓ 25 verses, 40 crossrefs repositioned
Processing proverbs_10.xml... ✓ 26 verses, 33 crossrefs repositioned
Processing proverbs_11.xml... ✓ 27 verses, 37 crossrefs repositioned
Processing proverbs_12.xml... ✓ 20 verses, 26 crossrefs repositioned
Processing proverbs_13.xml... ✓ 17 verses, 25 crossrefs repositioned
Processing proverbs_14.xml... ✓ 24 verses, 39 crossrefs repositioned
Processing proverbs_15.xml... ✓ 28 verses, 41 crossrefs repositioned
Processing proverbs_16.xml... ✓ 28 verses, 34 crossrefs repositioned
Processing proverbs_17.xml... ✓ 24 verses, 27 crossrefs repositioned
Processing proverbs_2.xml... ✓ 16 verses, 22 crossrefs repositioned
Processing proverbs_21.xml... ✓ 26 verses, 23 crossrefs repositioned
Processing proverbs_23.xml... ✓ 24 verses, 34 crossrefs repositioned
Processing proverbs_24.xml... ✓ 25 verses, 31 crossrefs repositioned
Processing proverbs_25.xml... ✓ 22 verses, 26 crossrefs repositioned
Processing proverbs_27.xml... ✓ 22 verses, 17 crossrefs repositioned
Processing proverbs_30.xml... ✓ 27 verses, 39 crossrefs repositioned
Processing proverbs_31.xml... ✓ 20 verses, 27 crossrefs repositioned
Processing proverbs_6.xml... ✓ 31 verses, 38 crossrefs repositioned
Processing proverbs_9.xml... ✓ 13 verses, 23 crossrefs repositioned
Processing revelation_1.xml... ✓ 15 verses, 32 crossrefs repositioned
Processing revelation_10.xml... ✓ 5 verses, 5 crossrefs repositioned
Processing revelation_11.xml... ✓ 13 verses, 33 crossrefs repositioned
Processing revelation_12.xml... ✓ 13 verses, 32 crossrefs repositioned
Processing revelation_13.xml... ✓ 12 verses, 19 crossrefs repositioned
Processing revelation_14.xml... ✓ 14 verses, 36 crossrefs repositioned
Processing revelation_15.xml... ✓ 5 verses, 15 crossrefs repositioned
Processing revelation_16.xml... ✓ 18 verses, 47 crossrefs repositioned
Processing revelation_17.xml... ✓ 15 verses, 36 crossrefs repositioned
Processing revelation_18.xml... ✓ 20 verses, 42 crossrefs repositioned
Processing revelation_19.xml... ✓ 19 verses, 46 crossrefs repositioned
Processing revelation_2.xml... ✓ 18 verses, 39 crossrefs repositioned
Processing revelation_20.xml... ✓ 10 verses, 28 crossrefs repositioned
Processing revelation_21.xml... ✓ 19 verses, 40 crossrefs repositioned
Processing revelation_22.xml... ✓ 15 verses, 31 crossrefs repositioned
Processing revelation_3.xml... ✓ 14 verses, 31 crossrefs repositioned
Processing revelation_4.xml... ✓ 8 verses, 18 crossrefs repositioned
Processing revelation_5.xml... ✓ 9 verses, 20 crossrefs repositioned
Processing revelation_6.xml... ✓ 14 verses, 35 crossrefs repositioned
Processing revelation_7.xml... ✓ 9 verses, 20 crossrefs repositioned
Processing revelation_8.xml... ✓ 10 verses, 19 crossrefs repositioned
Processing revelation_9.xml... ✓ 14 verses, 23 crossrefs repositioned
Processing romans_1.xml... ✓ 18 verses, 35 crossrefs repositioned
Processing romans_11.xml... ✓ 23 verses, 34 crossrefs repositioned
Processing romans_12.xml... ✓ 14 verses, 23 crossrefs repositioned
Processing romans_13.xml... ✓ 9 verses, 15 crossrefs repositioned
Processing romans_14.xml... ✓ 16 verses, 24 crossrefs repositioned
Processing romans_15.xml... ✓ 23 verses, 32 crossrefs repositioned
Processing romans_16.xml... ✓ 11 verses, 18 crossrefs repositioned
Processing romans_2.xml... ✓ 19 verses, 32 crossrefs repositioned
Processing romans_3.xml... ✓ 17 verses, 28 crossrefs repositioned
Processing romans_4.xml... ✓ 14 verses, 21 crossrefs repositioned
Processing romans_5.xml... ✓ 15 verses, 29 crossrefs repositioned
Processing romans_6.xml... ✓ 19 verses, 36 crossrefs repositioned
Processing romans_7.xml... ✓ 18 verses, 27 crossrefs repositioned
Processing romans_8.xml... ✓ 30 verses, 62 crossrefs repositioned
Processing romans_9.xml... ✓ 22 verses, 34 crossrefs repositioned
Processing ruth_1.xml... ✓ 12 verses, 16 crossrefs repositioned
Processing ruth_2.xml... ✓ 11 verses, 14 crossrefs repositioned
Processing ruth_3.xml... ✓ 8 verses, 11 crossrefs repositioned
Processing ruth_4.xml... ✓ 14 verses, 15 crossrefs repositioned
Processing song_of_solomon_1.xml... ✓ 15 verses, 34 crossrefs repositioned
Processing song_of_solomon_2.xml... ✓ 16 verses, 30 crossrefs repositioned
Processing song_of_solomon_3.xml... ✓ 9 verses, 17 crossrefs repositioned
Processing song_of_solomon_4.xml... ✓ 15 verses, 44 crossrefs repositioned
Processing song_of_solomon_5.xml... ✓ 13 verses, 29 crossrefs repositioned
Processing song_of_solomon_6.xml... ✓ 11 verses, 25 crossrefs repositioned
Processing song_of_solomon_7.xml... ✓ 10 verses, 15 crossrefs repositioned
Processing song_of_solomon_8.xml... ✓ 11 verses, 22 crossrefs repositioned
Processing titus_1.xml... ✓ 14 verses, 29 crossrefs repositioned
Processing titus_2.xml... ✓ 9 verses, 19 crossrefs repositioned
Processing titus_3.xml... ✓ 10 verses, 18 crossrefs repositioned
Processing zechariah_1.xml... ✓ 17 verses, 46 crossrefs repositioned
Processing zechariah_10.xml... ✓ 11 verses, 24 crossrefs repositioned
Processing zechariah_11.xml... ✓ 15 verses, 21 crossrefs repositioned
Processing zechariah_12.xml... ✓ 7 verses, 15 crossrefs repositioned
Processing zechariah_13.xml... ✓ 4 verses, 8 crossrefs repositioned
Processing zechariah_14.xml... ✓ 21 verses, 50 crossrefs repositioned
Processing zechariah_2.xml... ✓ 8 verses, 12 crossrefs repositioned
Processing zechariah_3.xml... ✓ 8 verses, 19 crossrefs repositioned
Processing zechariah_4.xml... ✓ 12 verses, 22 crossrefs repositioned
Processing zechariah_5.xml... ✓ 8 verses, 12 crossrefs repositioned
Processing zechariah_6.xml... ✓ 11 verses, 22 crossrefs repositioned
Processing zechariah_7.xml... ✓ 8 verses, 18 crossrefs repositioned
Processing zechariah_8.xml... ✓ 15 verses, 31 crossrefs repositioned
Processing zechariah_9.xml... ✓ 15 verses, 40 crossrefs repositioned
Processing zephaniah_1.xml... ✓ 16 verses, 33 crossrefs repositioned
Processing zephaniah_2.xml... ✓ 13 verses, 32 crossrefs repositioned
Processing zephaniah_3.xml... ✓ 19 verses, 34 crossrefs repositioned

================================================================================
SUMMARY
================================================================================
Files processed: 925
Verses with repositioned crossrefs: 15368
Total crossrefs repositioned: 24899
================================================================================
